t,joint_name,side,angle_deg
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
16.76600000000326,4.913385343100952,4.913385343100952,16.63130049617686,16.63130049617686
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
16.76600000000326,4.913385343100952,4.913385343100952,16.63130049617686,16.63130049617686
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
16.76600000000326,4.913385343100952,4.913385343100952,16.63130049617686,16.63130049617686
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
16.76600000000326,4.913385343100952,4.913385343100952,16.63130049617686,16.63130049617686
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
16.76600000000326,4.913385343100952,4.913385343100952,16.63130049617686,16.63130049617686
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
16.81299999996554,4.913385343100952,4.913385343100952,16.63130049617686,16.63130049617686
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
16.81299999996554,4.913385343100952,4.913385343100952,16.63130049617686,16.63130049617686
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
16.81299999996554,4.913385343100952,4.913385343100952,16.63130049617686,16.63130049617686
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
16.81299999996554,4.913385343100952,4.913385343100952,16.63130049617686,16.63130049617686
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
16.85999999998603,5.221421407434801,5.221421407434801,16.580454079861973,16.580454079861973
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
16.85999999998603,5.221421407434801,5.221421407434801,16.580454079861973,16.580454079861973
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
16.85999999998603,5.221421407434801,5.221421407434801,16.580454079861973,16.580454079861973
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
16.85999999998603,5.221421407434801,5.221421407434801,16.580454079861973,16.580454079861973
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
16.92199999996228,5.221421407434801,5.221421407434801,16.580454079861973,16.580454079861973
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
16.92199999996228,5.221421407434801,5.221421407434801,16.580454079861973,16.580454079861973
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
16.92199999996228,5.221421407434801,5.221421407434801,16.580454079861973,16.580454079861973
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
16.92199999996228,5.221421407434801,5.221421407434801,16.580454079861973,16.580454079861973
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
16.96899999998277,5.221421407434801,5.221421407434801,16.580454079861973,16.580454079861973
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
16.96899999998277,5.221421407434801,5.221421407434801,16.580454079861973,16.580454079861973
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
16.96899999998277,5.221421407434801,5.221421407434801,16.580454079861973,16.580454079861973
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
16.96899999998277,5.221421407434801,5.221421407434801,16.580454079861973,16.580454079861973
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.030999999959022,5.788788058506284,5.788788058506284,16.892188012552577,16.892188012552577
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.030999999959022,5.788788058506284,5.788788058506284,16.892188012552577,16.892188012552577
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.030999999959022,5.788788058506284,5.788788058506284,16.892188012552577,16.892188012552577
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.030999999959022,5.788788058506284,5.788788058506284,16.892188012552577,16.892188012552577
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.030999999959022,5.788788058506284,5.788788058506284,16.892188012552577,16.892188012552577
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.030999999959022,5.788788058506284,5.788788058506284,16.892188012552577,16.892188012552577
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.030999999959022,5.788788058506284,5.788788058506284,16.892188012552577,16.892188012552577
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.030999999959022,5.788788058506284,5.788788058506284,16.892188012552577,16.892188012552577
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.07799999997951,5.788788058506284,5.788788058506284,16.892188012552577,16.892188012552577
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.07799999997951,5.788788058506284,5.788788058506284,16.892188012552577,16.892188012552577
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.07799999997951,5.788788058506284,5.788788058506284,16.892188012552577,16.892188012552577
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.07799999997951,5.788788058506284,5.788788058506284,16.892188012552577,16.892188012552577
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.09399999998277,5.151797162791406,5.151797162791406,17.477911868114244,17.477911868114244
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.09399999998277,5.151797162791406,5.151797162791406,17.477911868114244,17.477911868114244
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.09399999998277,5.151797162791406,5.151797162791406,17.477911868114244,17.477911868114244
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.09399999998277,5.151797162791406,5.151797162791406,17.477911868114244,17.477911868114244
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.125,5.151797162791406,5.151797162791406,17.477911868114244,17.477911868114244
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.125,5.151797162791406,5.151797162791406,17.477911868114244,17.477911868114244
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.125,5.151797162791406,5.151797162791406,17.477911868114244,17.477911868114244
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.125,5.151797162791406,5.151797162791406,17.477911868114244,17.477911868114244
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.18799999996554,5.151797162791406,5.151797162791406,17.477911868114244,17.477911868114244
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.18799999996554,5.151797162791406,5.151797162791406,17.477911868114244,17.477911868114244
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.18799999996554,5.151797162791406,5.151797162791406,17.477911868114244,17.477911868114244
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.18799999996554,5.151797162791406,5.151797162791406,17.477911868114244,17.477911868114244
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.21899999998277,5.15776477841702,5.15776477841702,16.899590838564873,16.899590838564873
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.21899999998277,5.15776477841702,5.15776477841702,16.899590838564873,16.899590838564873
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.21899999998277,5.15776477841702,5.15776477841702,16.899590838564873,16.899590838564873
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.21899999998277,5.15776477841702,5.15776477841702,16.899590838564873,16.899590838564873
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.23499999998603,5.15776477841702,5.15776477841702,16.899590838564873,16.899590838564873
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.23499999998603,5.15776477841702,5.15776477841702,16.899590838564873,16.899590838564873
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.23499999998603,5.15776477841702,5.15776477841702,16.899590838564873,16.899590838564873
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.23499999998603,5.15776477841702,5.15776477841702,16.899590838564873,16.899590838564873
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.26600000000326,5.15776477841702,5.15776477841702,16.899590838564873,16.899590838564873
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.26600000000326,5.15776477841702,5.15776477841702,16.899590838564873,16.899590838564873
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.26600000000326,5.15776477841702,5.15776477841702,16.899590838564873,16.899590838564873
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.26600000000326,5.15776477841702,5.15776477841702,16.899590838564873,16.899590838564873
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.26600000000326,5.747604694058146,5.747604694058146,16.582500418622168,16.582500418622168
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.26600000000326,5.747604694058146,5.747604694058146,16.582500418622168,16.582500418622168
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.26600000000326,5.747604694058146,5.747604694058146,16.582500418622168,16.582500418622168
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.26600000000326,5.747604694058146,5.747604694058146,16.582500418622168,16.582500418622168
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.32799999997951,5.747604694058146,5.747604694058146,16.582500418622168,16.582500418622168
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.32799999997951,5.747604694058146,5.747604694058146,16.582500418622168,16.582500418622168
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.32799999997951,5.747604694058146,5.747604694058146,16.582500418622168,16.582500418622168
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.32799999997951,5.747604694058146,5.747604694058146,16.582500418622168,16.582500418622168
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.375,4.894529278011866,4.894529278011866,16.912649737306275,16.912649737306275
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.375,4.894529278011866,4.894529278011866,16.912649737306275,16.912649737306275
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.375,4.894529278011866,4.894529278011866,16.912649737306275,16.912649737306275
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.375,4.894529278011866,4.894529278011866,16.912649737306275,16.912649737306275
t,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.42199999996228,17.025450638664793,17.025450638664793
t,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.42199999996228,17.025450638664793,17.025450638664793
t,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.48499999998603,17.025450638664793,17.025450638664793
t,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.48499999998603,17.025450638664793,17.025450638664793
t,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.530999999959022,17.025450638664793,17.025450638664793
t,shoulder_R_abd_raw,shoulder_R_abd_smoothed
17.530999999959022,17.025450638664793,17.025450638664793
